year	읍면동명	자치구	선거인수	새누리당	더불어민주당	국민의당	비율	독거노인수	유년부양비	노년부양비	노령화지수	사업체수	종사자수	사업체 창업률	기초수급자인원수	보육시설	금융기관	사업체 평균연령	장애등급별 장애인현황	인구	면적	인구밀도	소득(동별)
2012	행당1동	성동구	14467	3960	3742	0	0.514152168	505	15.2	15.4	101.3	1352	8227	16.2	327	508	9	7.583	723	18129	0.59	30727	501046.6308
2012	행당2동	성동구	20758	5935	6282	0	0.485798478	434	23.4	14.2	60.8	533	1872	14.6	521	611	3	7.417	937	27031	0.42	64360	743109.0076
2012	마장동	성동구	20423	6038	5464	0	0.524952182	606	16.7	14.8	88.7	3140	12260	11	650	709	5	9.75	1196	25783	1.06	24324	715436.1164
2012	사근동	성동구	9265	2272	2560	0	0.470198675	228	8.9	13.4	151.1	998	10177	12.7	170	149	2	8.5	471	11699	1.11	10540	324038.8605
2012	송정동	성동구	10134	2326	2537	0	0.478305573	325	13.7	12.7	92.8	716	2581	8.5	491	277	4	9.5	559	12721	0.68	18707	354152.6708
2012	용답동	성동구	13934	3059	3766	0	0.448205128	482	12.6	14.6	116.5	2019	11464	11.9	742	600	3	9.417	837	17551	2.32	7565	490707.0074
2012	성북동	성북구	15914	0	4056	0	0	674	15	19.2	128	1040	5608	11.1	370	228	4	10.917	683	19636	1.36	14438	185771.8497
2012	삼선동	성북구	22229	0	5924	0	0	791	15.7	15.8	100.6	1893	8666	14.8	781	536	9	8.667	1095	28877	0.7	41253	262300.3279
2012	동선동	성북구	13668	0	3653	0	0	503	13	15.1	116.8	1940	7957	18	336	395	3	7	623	16982	0.67	25346	157893.8862
2012	돈암2동	성북구	17834	0	4665	0	0	356	24.9	13.9	55.9	367	1797	13.9	239	261	4	8.583	654	23373	0.92	25405	223248.6816
2012	안암동	성북구	14301	0	3661	0	0	427	10.2	12.7	124.3	1310	13520	14.1	335	254	8	7.917	681	18392	0.73	25195	173735.7686
2012	보문동	성북구	12132	0	2984	0	0	454	12.4	16.2	130.4	1244	4287	12.6	380	350	4	8.75	623	14422	0.49	29433	139492.9304
2012	정릉1동	성북구	15915	0	4518	0	0	430	20.6	16.1	78.2	808	1938	13.9	345	556	1	8.334	744	20659	0.48	43040	196223.7426
2012	정릉2동	성북구	19643	0	4985	0	0	603	19.4	17.3	89	901	2535	11	639	360	4	9.083	940	24616	1.33	18508	232800.6806
2012	정릉3동	성북구	14648	0	3345	0	0	725	13.6	18.8	138.4	694	4427	8.8	678	574	1	11.5	844	18502	0.56	33039	176801.0323
2012	정릉4동	성북구	22191	0	6147	0	0	696	20.7	16.5	79.6	837	3856	13.5	772	870	4	9.083	1022	28171	0.44	64025	265871.7819
2012	길음1동	성북구	27782	0	8383	0	0	480	27.7	12.4	44.7	1116	3328	14.2	503	1140	8	7.5	1104	37394	1.17	31961	351221.0952
2012	돈암1동	성북구	13366	3635	4001	0	0.476034573	390	17.6	16.2	92	365	1395	12.1	426	347	1	7.75	629	16706	2.86	5841	158165.7291
2012	길음2동	성북구	17014	3941	4605	0	0.461151416	700	15.8	16.7	105.6	1100	4255	19.8	330	360	3	7.083	994	21138	3.71	5698	196908.0369
2012	종암동	성북구	33979	8755	10497	0	0.454757947	1079	19.1	14.9	77.7	2104	7316	13.8	1062	1359	4	8.167	1639	43886	0.65	67517	411607.7264
2012	월곡1동	성북구	22821	5323	7472	0	0.416021884	690	21.7	15.4	71.1	1440	5165	8.8	699	848	6	8.083	1295	29335	3.13	9372	275358.1636
2012	월곡2동	성북구	17505	4396	5159	0	0.46007326	500	17.3	16.3	94.5	1517	7627	16.7	590	626	5	7.083	987	21867	0.79	27680	205653.8809
2012	장위1동	성북구	21336	4530	5417	0	0.455413693	634	15.8	15.8	100	1164	2660	12.2	1230	772	2	8.417	1175	26259	0.58	45274	250864.1761
2012	장위2동	성북구	18863	4479	4646	0	0.490849315	632	15.2	17.4	114.2	1657	5127	13.2	998	687	3	8.75	1036	22898	1.46	15684	218739.8382
2012	장위3동	성북구	15608	3862	4085	0	0.485969548	564	16.5	17.7	106.7	1233	4548	12.4	618	613	2	8.75	946	19300	0.81	23827	183634.6017
2012	석관동	성북구	31271	7449	8658	0	0.462469734	1071	15.1	16.2	107.1	2331	7042	11.5	1055	708	6	7.917	1793	38226	1.73	22096	364138.3224
2012	풍납1동	송파구	15802	3646	4288	0	0.459541215	457	14.6	13.7	94.1	813	2320	11.6	451	398	4	10.167	779	19974	0.77	25940	551384.6012
2012	풍납2동	송파구	22736	6010	6429	0	0.48315781	119	19.1	11.1	58.1	1210	14637	11.6	393	1046	5	9.917	888	28831	1.59	18133	782699.139
2012	방이1동	송파구	13136	4038	3357	0	0.546044625	231	17.8	10.2	57.5	1290	8988	15.7	175	361	2	7.334	488	17461	0.5	34922	474010.0637
2012	방이2동	송파구	21322	4461	5551	0	0.445565322	468	13.3	10.3	77	2849	21109	16.5	390	437	7	7.583	880	26202	0.8	32753	702438.9007
2012	오륜동	송파구	15015	6694	2858	0	0.700795645	203	20.4	9.3	45.7	521	4111	7.3	5	99	9	13.5	355	20394	3.17	6433	552139.7379
2012	송파1동	송파구	22107	5093	5995	0	0.459325397	463	14.6	10.1	69.6	2467	11042	11.8	337	632	7	8.75	739	27875	0.79	35285	747396.5006
2012	송파2동	송파구	16960	5562	4284	0	0.564899452	330	17.9	10	55.6	893	4614	13.7	234	232	4	8.5	603	22931	0.53	43266	599875.1619
2012	잠실4동	송파구	24293	9000	5865	0	0.605449041	361	23.7	11.1	46.8	473	1890	14.8	25	682	10	8.5	713	31511	1.56	20199	856136.1784
2012	잠실6동	송파구	13670	5030	2656	0	0.654436638	523	18.5	13	70.3	1971	26355	10.9	19	215	16	9.999	374	17432	2.79	6248	472041.3145
2012	거여1동	송파구	12274	3825	3139	0	0.549253303	294	19.2	11.9	62.2	788	2665	12.7	373	782	4	9.999	633	16084	0.67	24006	435309.3103
2012	거여2동	송파구	22177	6242	5798	0	0.518438538	704	20.8	13.6	65.6	1243	4283	10.7	541	614	4	10.417	1294	28458	1.69	16839	774122.9442
2012	마천1동	송파구	19090	4843	5003	0	0.491874873	623	19.6	15.3	78.4	923	2106	8.8	1021	725	1	10.917	1207	24536	0.55	44611	663926.9314
2012	마천2동	송파구	18142	4678	4670	0	0.500427899	582	16.1	15.1	93.4	1365	4128	10.5	890	945	2	10.334	1137	22469	0.92	24423	616676.9524
2012	오금동	송파구	30549	9364	7580	0	0.552644004	726	16.3	11.7	71.7	3211	15708	10.9	599	697	7	12.417	1263	38747	1.65	23483	1052876.245
2012	가락본동	송파구	23368	6670	6086	0	0.522891188	484	15.7	9.5	60.5	3451	29940	17	276	742	12	7.5	818	29975	1.13	26527	809398.6135
2012	가락2동	송파구	27049	8728	7299	0	0.54458102	419	20.9	8.9	42.5	1871	9247	14	311	992	9	8.083	940	36265	0.96	37776	978225.5934
2012	문정1동	송파구	17961	5700	4467	0	0.560637356	319	15.9	9.9	62.3	1425	7913	13.3	193	443	6	7.667	634	22751	0.56	40627	616299.3841
2012	장지동	송파구	28385	7275	8381	0	0.464678079	592	21.8	10.5	48.1	1465	10267	13.9	916	1134	3	8.833	1572	37635	2.6	14475	1011829.174
2012	석촌동	송파구	28608	5435	8438	0	0.391768183	550	15	10.4	68.9	2801	14862	14.4	622	999	11	8	1119	36060	0.95	37958	962664.3845
2012	삼전동	송파구	28422	5297	8252	0	0.390951362	529	15	8.9	59.3	2035	10220	15.5	688	975	7	8.083	1016	35278	0.95	37135	950420.3831
2012	가락1동	송파구	12385	2813	3629	0	0.436665632	199	10.6	13.2	124.1	3432	10371	4	2	402	3	12.75	254	6591	1.34	4919	416457.8632
2012	문정2동	송파구	13009	5674	2492	0	0.694832231	293	15.8	17.4	110.2	2044	10279	22.7	42	40	9	5.334	373	15955	2.2	7252	433556.3145
2012	잠실본동	송파구	24971	5126	6781	0	0.430503065	550	13.1	9.5	72.7	3150	17312	17.1	464	784	14	7.417	902	31356	0.94	33357	843946.1153
2012	잠실2동	송파구	26400	8691	7032	0	0.552757107	256	31.3	8.5	27	713	3534	27.1	14	526	10	6.167	640	37101	2.18	17019	1004223.87
2012	잠실3동	송파구	28996	11403	6574	0	0.634310508	199	21.2	11.8	55.4	1167	8329	18.2	28	311	11	8	783	37484	1.49	25157	1016359.994
2012	잠실7동	송파구	8426	3977	1496	0	0.72665814	453	19.5	18	92.3	200	970	14.5	4	583	5	10.833	211	10794	0.6	17990	292345.7607
2012	목1동	양천구	23861	7690	6804	0	0.530564371	331	24.3	8.2	33.6	2543	21035	17.4	180	444	16	6.583	726	33320	1.41	23631	363576.0737
2012	목2동	양천구	24944	6045	7375	0	0.450447094	575	16.1	10.8	67.3	1174	3613	14.8	523	873	2	9.25	1020	31953	1.03	31022	346448.5952
2012	목3동	양천구	18743	4620	5213	0	0.469846435	572	14.6	11.8	80.6	1241	3535	16	646	513	4	8.25	920	23230	0.53	43830	254066.6475
2012	목4동	양천구	21006	5086	6133	0	0.453338087	414	20.2	9.9	48.8	1365	3931	14.9	500	705	3	8.083	910	28762	0.57	50460	314441.8236
2012	목5동	양천구	32501	12059	8850	0	0.57673729	521	24.3	8.4	34.5	1452	8977	16.6	13	511	14	6.917	781	45733	0.96	47639	498586.6536
2012	신정1동	양천구	15102	4904	4346	0	0.530162162	294	23.1	10.6	45.9	1131	4600	13.7	222	382	6	8.417	508	20503	1.19	17229	236928.3083
2012	신정2동	양천구	16674	4612	5179	0	0.471044837	357	19.2	10.3	53.8	1121	3727	13.6	426	326	2	7.833	794	22634	0.7	32334	248299.5638
2012	신정6동	양천구	19398	6726	5842	0	0.535168682	266	22.8	8.2	36	693	5128	18.2	19	465	8	7.667	537	27115	2.72	9969	296217.4045
2012	신정7동	양천구	25346	7470	7544	0	0.497535633	714	18.4	13.2	71.8	1010	4457	13.6	1120	706	5	9.083	1388	33238	1.01	32909	364097.392
2012	신월1동	양천구	20072	4590	4593	0	0.499836655	599	15.1	12.7	84	1815	5352	12.2	1135	1121	4	9.334	1280	25070	1.8	13928	276135.789
2012	신월2동	양천구	16319	4640	3806	0	0.549372484	398	18.1	13.7	75.7	1104	3669	8.5	567	672	2	11.25	972	21114	0.65	32483	224253.757
2012	신월3동	양천구	14785	3213	3175	0	0.502974327	548	14.5	13.9	95.7	986	3917	11.7	1036	570	1	9.417	933	17994	0.61	29498	202314.9451
2012	신월4동	양천구	14932	4398	3944	0	0.5272117	337	20.9	12.6	60.2	1130	3645	11.5	267	936	1	11.25	849	19264	0.87	22143	208820.563
2012	신월5동	양천구	12630	3177	3202	0	0.498040445	318	17.7	12.4	70.1	1005	3585	10	456	408	1	9.083	748	16378	0.52	31496	176542.2714
2012	신월6동	양천구	10726	2883	2409	0	0.54478458	312	14.4	13.2	91.4	1591	3322	2.6	157	492	2	18.583	582	13031	0.69	18886	145969.1251
2012	신월7동	양천구	20108	5309	5039	0	0.513045999	541	18.4	14.3	77.7	1400	5793	12.1	656	963	2	10.25	1116	25210	0.41	61488	277504.2496
2012	신정3동	양천구	43112	11516	11818	0	0.493528756	1018	23.1	12	51.7	1954	7788	9.7	1440	1790	5	10.75	2382	58364	0.52	112238	632760.952
2012	신정4동	양천구	30519	7553	7929	0	0.487856866	746	14.7	12.9	87.4	3035	12728	14.9	943	1188	8	7.917	1660	37619	1.21	31090	410527.3034
2012	영등포본동	영등포구	20648	5160	6096	0	0.458422175	682	15.2	13	85.3	1137	4122	16.3	653	488	4	8.083	825.5	28024	1.02	27475	1641396.939
2012	영등포동	영등포구	16601	3963	4017	0	0.496616541	920	10.1	16.1	159.6	6215	34074	11.8	1089	559	20	10.083	825.5	20801	1.26	16509	1198918.987
2012	당산1동	영등포구	17699	4509	5406	0	0.454765507	567	14.5	15.4	106.3	3146	18431	12.8	336	672	6	8.667	825.5	21246	0.75	28328	1247498.294
2012	당산2동	영등포구	27636	8088	8391	0	0.490806481	503	17.1	12.8	74.8	2152	16306	14	144	728	8	7.917	825.5	34437	1.55	22217	1978877.213
2012	도림동	영등포구	15806	3439	4523	0	0.431926652	540	11.7	13.4	114.7	979	2812	9.5	506	373	1	8.75	825.5	21841	0.89	24540	1284290.396
2012	문래동	영등포구	25544	7443	8425	0	0.469057222	621	22.6	14	61.9	4956	36952	8.1	202	680	11	10.917	825.5	32758	1.49	21985	1882691.33
2012	양평1동	영등포구	14031	3403	4576	0	0.426494548	407	18.3	14.1	77.3	3293	22350	6.5	216	433	3	10.667	825.5	17656	0.88	20064	1014901.259
2012	양평2동	영등포구	17302	4493	5655	0	0.442747339	333	20.1	11	54.6	1896	18182	13.2	164	522	3	9.083	825.5	22514	3	7505	1289268.487
2012	신길3동	영등포구	13975	3469	3872	0	0.472551424	497	15.9	15.2	95.5	1049	2560	9.6	616	293	5	9.833	825.5	17786	0.48	37054	1049118.485
2012	여의동	영등포구	27284	10603	6029	0	0.637506013	726	19.6	18.7	95.4	7544	144894	15.4	64	1485	81	9.083	825.5	34364	8.4	4091	1979106.091
2012	신길1동	영등포구	17679	3876	5144	0	0.429711752	710	11.6	15.3	131.8	1222	4110	10.9	650	434	2	9.167	825.5	23813	0.66	36080	1443017.13
2012	신길4동	영등포구	10703	2523	3217	0	0.439547038	453	12.8	15.8	122.9	610	1928	10.2	494	557	1	9.833	825.5	13946	0.35	39846	816292.5723
2012	신길5동	영등포구	13962	3129	3987	0	0.439713322	510	12.3	14.1	114.5	665	2300	8.9	466	305	4	9.417	825.5	19728	0.47	41974	1213509.945
2012	신길6동	영등포구	19199	4555	5941	0	0.433974848	635	15	14.3	95.1	1191	3592	10.9	349	895	2	8.917	825.5	24791	0.68	36457	1454346.58
2012	신길7동	영등포구	12154	3602	3522	0	0.505614823	278	18.4	11.7	63.9	631	3306	13.6	108	493	1	8.583	825.5	15864	0.64	24788	935366.233
2012	대림1동	영등포구	13939	2956	4165	0	0.415110237	503	11.9	13.9	117.2	1214	5240	12.4	466	477	4	7.917	825.5	19998	0.49	40812	1223065.592
2012	대림2동	영등포구	14977	2972	4496	0	0.397964649	592	10.3	12.2	118.9	1358	4965	16.6	422	567	2	7.417	825.5	25417	0.55	46213	1498634.429
2012	대림3동	영등포구	23399	5335	7647	0	0.410953628	550	14.1	11.7	82.9	2899	9554	11.2	571	928	7	9.417	825.5	31881	1	31881	1860432.966
2012	후암동	용산구	16261	3551	4477	0	0.442326856	728	15.9	16.9	106.4	802	5240	11.6	678	609	2	10.75	934	20413	0.86	23736	713325.1094
2012	용산2가동	용산구	10926	2529	2759	0	0.478252648	476	13.9	17.2	123.9	484	2783	10.1	413	272	2	11.917	581	13810	1.96	7046	487384.2497
2012	남영동	용산구	6925	1315	1643	0	0.444557133	577	7.7	19.3	250.7	1466	15775	13.4	1104	71	10	9.334	571	8213	1.19	6902	285916.0078
2012	청파동	용산구	19661	3918	5265	0	0.426657955	434	12.5	14.9	118.8	1813	9725	12.9	651	576	4	10.167	926	23948	0.91	26316	844512.1288
2012	원효로1동	용산구	10415	2593	2955	0	0.467375631	762	16.4	14.7	89.3	1695	7383	11.9	222	260	3	8.334	463	12838	0.59	21759	442402.8886
2012	원효로2동	용산구	12430	3541	3502	0	0.502768707	705	19.6	16.8	85.6	1173	6786	11.1	322	345	4	8.999	548	15928	0.71	22434	549427.5063
2012	효창동	용산구	9053	2462	2545	0	0.491711604	346	18.2	17	93.5	499	2577	10.8	138	486	1	10.083	409	11449	0.44	26020	396835.5634
2012	용문동	용산구	10627	2887	3116	0	0.480926204	371	19.1	16.7	87.5	666	1662	11.6	246	410	4	8.417	482	13126	0.28	46879	463463.1274
2012	한강로동	용산구	13392	4101	2497	0	0.621551985	430	13.2	19.6	148.8	5172	33316	12.6	269	410	26	7.833	642	16548	2.9	5706	569281.3485
2012	이촌1동	용산구	20761	8149	3687	0	0.688492734	258	27.9	17.4	62.6	815	3553	12.6	37	358	17	10.583	552	28405	2.86	9932	979766.4283
2012	이촌2동	용산구	8691	2629	2361	0	0.526853707	297	16.7	20.3	121.9	345	813	3.2	94	241	4	12.917	410	10367	1.22	8498	362746.2407
2012	이태원1동	용산구	7484	1858	1330	0	0.58281054	660	11.7	18.9	161.8	1625	7153	14.6	157	234	9	8.167	306	9981	0.57	17511	354094.6532
2012	이태원2동	용산구	9511	2410	2272	0	0.514737292	583	13.7	20.9	152.6	557	2046	15.1	168	171	4	10	451	11878	0.86	13812	408175.692
2012	한남동	용산구	20701	4764	4023	0	0.542164561	614	12.8	15.8	123.3	1703	15694	15.9	441	383	12	8.25	798	25573	3.01	8496	900661.2761
2012	서빙고동	용산구	11176	4178	1958	0	0.680899609	366	20.7	18.4	88.9	383	4161	8.1	173	238	2	11.667	422	14456	2.8	5163	504480.6137
2012	보광동	용산구	15008	3497	3349	0	0.510809232	327	12.5	16.7	134.3	806	1774	11.2	599	436	2	10	730	18361	0.71	25861	643216.2293
2012	녹번동	은평구	27464	5604	6682	0	0.456128927	1093	15.7	17.7	112.9	1500	7024	14.7	888	1014	2	7.999	1404	33447	1.79	18692	207415.4973
2012	응암1동	은평구	25129	4970	6237	0	0.443472829	861	20.3	16.1	79.4	2115	7517	11.1	689	1046	7	11	1350	32281	1.2	26901	198048.701
2012	응암2동	은평구	18754	3749	4269	0	0.467572961	725	19.2	16.4	85.3	804	2180	13.1	681	548	1	9.75	1088	26330	0.78	33756	147764.1169
2012	응암3동	은평구	22537	4272	5065	0	0.45753454	935	15.1	18.5	121.9	1892	4906	12.7	1252	978	4	8.833	1270	27898	0.63	44283	170199.154
2012	증산동	은평구	17111	3876	4482	0	0.463747308	515	17.4	16.5	95.2	1127	3917	14.3	502	619	1	9.083	886	21269	0.81	26362	131269.7454
2012	수색동	은평구	16381	3931	4085	0	0.490394212	697	15.4	18.4	119.6	859	2550	8.6	682	284	3	10.167	1011	19747	1.29	15290	124117.6979
2012	신사1동	은평구	22293	4699	5979	0	0.440063682	544	17.2	14.7	85.6	1208	3569	11.9	704	816	2	8.334	1161	28328	0.84	33724	173050.1841
2012	신사2동	은평구	18338	3810	4741	0	0.445561923	536	18.2	14.6	80.3	858	2707	12.5	765	675	4	9.167	954	23224	1	23224	143842.421
2012	갈현2동	은평구	22210	6120	0	5596	0.522362581	596	17.3	14.1	81.5	1535	5927	17.9	1002	800	3	7.5	1055	28903	0.96	30107	174934.5559
2012	구산동	은평구	26754	7315	0	6225	0.540251108	677	17.3	16.3	94.3	1153	5491	11.3	962	1052	4	9	2409	34279	1.38	24813	209189.7435
2012	갈현1동	은평구	21277	5398	0	5524	0.494231826	755	15	15.7	104.6	1513	5562	17.5	1293	868	4	7.083	1104	26489	0.97	27308	163769.0411
2012	진관동	은평구	34756	11096	0	10704	0.508990826	576	30.3	14.9	49	885	4228	21.6	716	1869	9	5.583	1819	49691	11.52	4313	293289.0127
2012	불광1동	은평구	33475	9228	0	9430	0.494586772	1108	18.2	16.5	91	1611	6304	17.6	1064	1295	5	7.75	1583	42182	3.13	13477	258324.1266
2012	불광2동	은평구	25285	6442	0	6094	0.513880026	1102	13.9	17.9	128.9	1330	3919	14.5	1405	725	2	9.334	1461	30564	1.38	22148	188798.1485
2012	대조동	은평구	25591	6268	0	6560	0.488618647	949	15.8	16.8	106.5	2559	7450	14.9	1222	1091	7	7.667	1332	32042	0.85	37751	194622.5705
2012	역촌동	은평구	38494	8958	0	10107	0.469866247	1047	18	14.8	82.1	2376	7421	14.6	1506	1717	4	7.583	2018	49228	1.16	42502	299443.8115
2012	청운효자동	종로구	11696	3355	3712	0	0.474741757	455	20	19	94.9	794	5234	8.8	188	632	4	11.667	630	15219	2.57	5922	2177813.8
2012	사직동	종로구	8499	2806	2119	0	0.569746193	378	15.4	21	136.3	3437	45313	11.7	102	530	24	9.833	358	10477	1.23	8518	1498283.721
2012	삼청동	종로구	2831	902	755	0	0.544357272	175	14.3	24.8	173	611	4646	17.3	50	32	3	9.833	134	3485	1.49	2339	500325.8187
2012	부암동	종로구	9022	2624	2539	0	0.508231648	314	15.8	19.5	123.2	502	3432	11.4	140	121	2	11.25	367	11478	2.27	5056	1637790.835
2012	평창동	종로구	15744	5596	3746	0	0.5990152	486	15.9	18.4	115.5	636	2499	15.3	124	58	5	9.917	611	19816	8.87	2234	2843166.327
2012	무악동	종로구	6628	1995	2106	0	0.486466715	238	21.3	18.8	88.2	610	1489	5.1	129	454	1	10.833	326	8598	0.36	23883	1222672.106
2012	교남동	종로구	7552	1654	2085	0	0.442364269	386	13.9	21.1	152.4	550	4477	7.6	136	222	2	12.583	426	8342	0.35	23834	1302491.725
2012	가회동	종로구	4575	1306	1336	0	0.494322483	205	15.2	21.6	141.9	547	9661	11.3	47	178	6	10.667	204	5520	0.54	10222	804008.9878
2012	종로1.2.3.4가동	종로구	7318	1794	1618	0	0.525791325	757	7.6	24.3	318.5	15825	92396	9.1	563	267	61	10.833	436	8984	2.36	3807	1307170.317
2012	종로5·6가동	종로구	5245	1186	1412	0	0.456505004	331	10.1	19.6	193.4	7492	24594	10.2	228	231	14	8.75	825.5	6438	0.6	10730	924376.4063
2012	이화동	종로구	7830	1613	2448	0	0.39719281	286	11.7	14.8	126.2	1077	13368	13.3	184	260	6	9.334	346	9521	0.78	12206	1380042.935
2012	혜화동	종로구	9995	2705	3227	0	0.456001349	519	11.9	14.9	125.3	1670	9144	17.2	218	333	6	8.334	631	19863	1.11	17895	1833724.607
2012	창신1동	종로구	5794	1095	1719	0	0.3891258	376	10	16.4	164.1	2257	5799	11	332	150	5	9.583	350	7669	0.31	24739	1163126.386
2012	창신2동	종로구	9488	1572	3225	0	0.327704816	394	11.5	15.6	135.2	860	2055	10.6	380	449	2	9.25	588	11984	0.26	46092	1728243.619
2012	창신3동	종로구	6726	1507	2308	0	0.395019659	198	17.4	15.4	88.5	274	728	9.1	183	116	4	8.917	366	8502	0.23	36965	1215725.105
2012	숭인1동	종로구	6099	1247	1864	0	0.400835744	255	14.5	15.6	107.5	530	1744	13.8	210	218	1	8.167	314	7692	0.23	33443	1132644.649
2012	숭인2동	종로구	8007	1599	2319	0	0.408116386	501	10.3	19.1	184.6	1814	6278	10.8	303	120	5	8.917	508	9560	0.35	27314	1356508.199
2012	소공동	중구	1142	273	309	0	0.469072165	171	13.5	12	88.9	3688	61763	8.9	16	419	49	11.334	47	1764	0.95	1857	551737.1532
2012	회현동	중구	5212	1321	1027	0	0.562606474	212	8.8	24.6	278.9	9676	50265	6.5	486	126	25	10.083	391	6581	0.84	7835	2125886.185
2012	명동	중구	3080	756	730	0	0.508748318	323	8	19.5	244.2	7194	112011	10.8	57	237	79	10.083	142	4113	0.99	4155	1303727.338
2012	필동	중구	4035	1011	1042	0	0.492450073	54	10.6	18.8	177.1	3261	24463	5.7	94	79	8	9.334	196	4989	1.14	4376	1668988.868
2012	장충동	중구	4799	1100	1317	0	0.45510964	190	10.6	14.9	140.3	864	8835	8	94	116	4	11	228	6189	1.36	4551	1980742.788
2012	광희동	중구	5082	1351	1090	0	0.553461696	468	8.5	18.7	220.2	10151	38188	9.2	122	210	18	8.917	272	6460	0.74	8730	2139343.189
2012	을지로동	중구	1861	483	319	0	0.602244389	448	7.8	27	345.8	9689	27060	6.5	84	131	15	11.75	118	2074	0.6	3457	686627.5954
2012	신당1동	중구	6836	1506	1702	0	0.469451372	402	9.6	14.7	153.3	11868	26506	12.1	481	190	7	5.917	427	9325	0.55	16955	3157910.21
2012	신당2동	중구	13745	3061	3865	0	0.44195784	210	13.7	16.6	121.2	1175	9590	11.9	481	328	4	9.667	733	16749	0.51	32841	5434066.271
2012	신당3동	중구	16086	4391	4553	0	0.490943649	362	17	19.2	113.1	821	3008	9.6	481	494	3	9.583	955	19638	0.48	40913	6306208.275
2012	신당4동	중구	12792	3577	3775	0	0.486534276	478	17.5	17.9	102.5	703	3535	8.5	481	244	1	10.083	684	16020	0.34	47118	5142497.856
2012	신당5동	중구	8346	1867	2418	0	0.435705951	665	15.4	16.6	107.8	1064	3198	12.9	266	363	3	8.583	511	10693	0.39	27418	3349512.311
2012	신당6동	중구	9301	2622	2653	0	0.497061611	506	17.6	15.3	86.6	882	3590	17.7	481	284	2	8	448	12053	0.26	46358	3783020.074
2012	황학동	중구	10553	2450	2743	0	0.471788947	365	12.8	15.1	118.2	1985	5951	7.4	381	236	6	10.167	587	13090	0.33	39667	4285414.88
2012	중림동	중구	10370	2495	2972	0	0.456374611	244	14.1	19.7	139.6	1286	8674	10	431	308	2	10.5	557	11069	0.48	23060	4133863.386
2012	면목본동	중랑구	30294	3478	6225	0	0.358445841	935	13.8	13.7	99.2	2421	6636	13.9	1423	1025	3	7.833	1794	37090	1.01	36723	315203.029
2012	면목2동	중랑구	22750	2695	4577	0	0.37059956	717	16	13.8	86.4	2027	6030	13.6	937	770	1	8.25	1326	28404	0.73	38910	242394.0538
2012	면목3.8동	중랑구	24415	2735	5191	0	0.345066869	821	13.5	15.1	111.6	2986	8174	11.6	1107	882	1	9.417	1357	29569	1.67	17706	251596.0191
2012	면목4동	중랑구	18766	2283	3880	0	0.370436476	692	15.3	14.5	94.9	1065	3433	11.6	1110	643	4	8.417	1388	22634	1.11	20391	195636.3047
2012	면목5동	중랑구	11646	1234	2542	0	0.326800847	363	15.4	14.4	93.6	1040	3596	12.9	407	559	2	8.5	715	14407	0.64	22511	122516.3954
2012	면목7동	중랑구	21400	2437	4537	0	0.34944078	605	14.6	14.4	99.1	1469	3786	11.7	649	708	3	8.667	1102	25877	0.87	29744	220485.8129
2012	상봉2동	중랑구	15945	2236	3190	0	0.412089937	601	11.1	14.7	132.6	2188	9848	14.1	568	506	4	7.334	913	18758	0.68	27585	159475.5221
2012	망우3동	중랑구	15720	2007	3004	0	0.400518859	527	15.3	14.6	95.5	1091	3655	15.2	1084	604	1	8.083	925	19400	0.99	19596	164879.0506
2012	상봉1동	중랑구	19779	4512	4858	0	0.48153682	500	18.8	12.8	68.5	962	5306	12.2	1174	691	1	8.667	1430	25826	0.85	30384	219200.0589
2012	중화1동	중랑구	17247	3902	4338	0	0.473543689	429	16.3	12.9	79.5	1088	4125	12.8	488	653	1	8.334	913	21787	0.68	32040	185425.9047
2012	중화2동	중랑구	26137	4909	5468	0	0.473065433	1121	11.3	15.4	136.1	2295	7560	14.3	1332	632	4	8.334	1651	31005	0.98	31638	264730.8793
2012	묵1동	중랑구	28508	6999	6981	0	0.500643777	643	17.3	13.9	80.3	1478	5736	16.6	646	1003	4	8.167	1419	36259	1.2	30216	303589.2243
2012	묵2동	중랑구	16465	3577	3795	0	0.485214324	551	15.4	15	97.4	1774	5399	12.3	609	394	3	8.833	955	20267	0.7	28953	170685.9529
2012	망우본동	중랑구	27857	6801	5666	0	0.545520173	1099	14.2	14.7	103.6	2787	10966	15	1265	874	5	8	1826	34992	2.88	12150	290059.394
2012	신내1동	중랑구	24872	6547	6560	0	0.499504082	438	19.3	14.1	72.9	1528	6806	13.8	863	1170	2	8.75	1384	32199	2.53	12727	272336.1566
2012	신내2동	중랑구	19575	4821	5452	0	0.469288426	546	20.4	13.8	67.3	1090	5557	13.7	1041	790	3	7.667	1465	25181	0.99	25435	214519.2418
